time,One_full_time_and_one_part_time_working_person_three_children,Two_full_time_working_persons_three_children,One_full_time_and_one_part_time_working_person_two_children,Two_full_time_working_persons_two_children,"One_full_time_and_one_part_time_working_person,_one_child",Two_full_time_working_persons_one_child,One_full_time_and_one_part_time_working_person,Two_pensioneers,Two_full_time_working_persons,One_pensioneer,One_full_time_working_person
4/1/2015 20:00,1.311117433,0.692800633,0.419018933,1.030761333,0.898361967,0.351931333,2.636450967,0.411858417,0.427576167,0.210892467,0.201148317
4/1/2015 21:00,1.014992883,0.668613133,0.553788667,0.6890926,0.399555767,0.369899833,0.575810817,0.420647917,0.42843075,0.237234583,0.226533633
4/1/2015 22:00,0.568809117,0.72844515,1.147383283,0.3615625,0.3622034,0.342970833,0.68105745,0.351351783,0.151873567,0.185781512,0.12371735
4/1/2015 23:00,0.379633883,0.60367495,0.235389722,0.096265217,0.307016383,0.349196167,0.1218583,0.184348367,0.12424435,0.079273668,0.204754183
4/2/2015 0:00,0.18556625,0.212933853,0.136930517,0.0781233,0.151263283,0.347432833,0.12172895,0.119848733,0.121854183,0.062538148,0.156972583
4/2/2015 1:00,0.18049425,0.182398572,0.081526517,0.0769676,0.135312383,0.387824867,0.121410983,0.120005783,0.127570033,0.06274169,0.125291717
4/2/2015 2:00,0.150027817,0.194864683,0.103032083,0.076916683,0.11973685,0.113777683,0.123975132,0.11894095,0.207271933,0.064974052,0.123494417
4/2/2015 3:00,0.209113333,0.18653405,0.109817983,0.077619685,0.131930517,0.155182833,0.12477985,0.119499917,0.146292583,0.077813882,0.1246148
4/2/2015 4:00,1.181043517,0.173936927,0.1012935,0.082947517,0.139328817,0.135226983,0.155874517,0.1204358,0.127357417,0.134221482,0.12500425
4/2/2015 5:00,0.1653006,0.202803967,0.287029417,0.360156217,0.29699755,0.119943067,0.172041233,0.20260775,0.438986667,0.098713557,0.200217467
4/2/2015 6:00,0.83048445,0.251832217,1.623140333,0.260511867,0.704564133,0.1599547,0.416903383,0.169763217,0.183706217,0.066257795,0.233381433
4/2/2015 7:00,0.81945095,0.250123767,0.801431533,1.13412865,0.196677667,0.225239,0.316184333,0.267184783,0.132248682,0.080139458,0.156221967
4/2/2015 8:00,0.16682545,0.196978805,0.0976326,0.482074767,0.205747467,0.12640255,0.126782983,0.42412925,0.1331639,0.065832277,0.129810833
4/2/2015 9:00,0.173600783,0.261330427,0.10381725,0.224497267,1.014628433,0.1220668,0.125106517,1.4279392,0.129365167,0.064143938,0.1328148
4/2/2015 10:00,0.1629163,0.534732583,0.103572033,0.587607722,0.1238851,0.135315617,0.124158267,0.669515033,0.12816985,0.065673122,0.131383217
4/2/2015 11:00,0.155279583,0.21815445,0.10431515,0.092297583,0.211102817,0.119583033,0.12200355,0.355972533,0.135332033,0.080297082,0.132403712
4/2/2015 12:00,0.86006495,0.492710483,0.102138767,0.093183683,1.604299467,0.118103383,0.12776105,0.128969683,0.1263066,0.063875617,0.129279167
4/2/2015 13:00,0.39248975,0.920642617,0.099046067,0.088248092,0.425715083,0.1184077,0.131772555,0.7597759,0.126715867,0.063795237,0.125591683
4/2/2015 14:00,0.734490417,0.5067065,0.089539467,0.202907817,0.196586733,0.201850183,0.128774483,0.320336242,0.128055767,0.06420903,0.126468683
4/2/2015 15:00,0.3912232,0.295722917,0.10127795,0.254358683,0.136265933,0.321620833,0.447811183,0.149827683,0.12893815,0.082003198,0.126461133
4/2/2015 16:00,0.399122617,0.4689494,1.360954517,0.272698167,0.44861245,0.127007,0.128062267,0.243731033,0.130893883,0.067839972,0.188262617
4/2/2015 17:00,0.64777215,3.2325355,1.611339,0.1521658,2.783552333,0.25738145,0.225636117,0.274392867,0.134053683,0.068058818,0.172924393
4/2/2015 18:00,1.249860417,0.436904767,0.670353283,0.22873315,0.827377167,1.291114617,0.541749017,0.2783446,0.263953138,0.127645022,0.1427659
4/2/2015 19:00,0.785134467,0.90376185,1.551548415,0.522197895,0.875596783,0.7246355,0.3305211,0.398227883,1.315160333,0.2553355,0.3500611
4/2/2015 20:00,1.19744035,0.762036633,1.225544,1.179232983,0.44756345,0.444732833,0.533037167,0.415461783,0.750918217,0.23865805,0.249830933
4/2/2015 21:00,0.934724233,0.665071817,0.868682005,1.200356333,0.554956,0.463063667,0.8144995,0.388226633,0.700612167,0.186558,0.216112517
4/2/2015 22:00,0.76556575,0.512587383,0.29687512,0.367016167,0.34679945,0.26611605,0.531481833,0.328665067,0.26067805,0.064645198,0.216150533
4/2/2015 23:00,0.812263667,0.601427217,1.906215133,0.142072167,0.119544917,0.11424685,0.346398333,0.3198773,0.234934183,0.079839168,0.22148485
4/3/2015 0:00,0.569163333,0.483982267,1.029428873,0.07868065,0.120801417,0.12451375,0.2256677,0.320492933,0.123687867,0.062619348,0.1718737
4/3/2015 1:00,0.330062383,0.182394405,0.499840858,0.07659355,0.135036583,0.121540633,0.1213862,0.165621467,0.127471717,0.067927408,0.124972417
4/3/2015 2:00,0.149624833,0.1938729,0.10290905,0.076359433,0.1199568,0.11403115,0.123312765,0.1190026,0.207769133,0.14497665,0.122953217
4/3/2015 3:00,0.148146683,0.186730283,0.102058167,0.077792285,0.12015405,0.114370217,0.125037867,0.11941605,0.145892733,0.078996882,0.12407445
4/3/2015 4:00,0.162805983,0.17382451,0.101847233,0.083500517,0.120625883,0.13445905,0.123239733,0.14414485,0.126412483,0.064209995,0.12496155
4/3/2015 5:00,0.164797717,0.20169125,0.103023517,0.091862033,0.123821867,0.131849367,0.123970233,0.202318683,0.156550667,0.063539598,0.128152683
4/3/2015 6:00,0.181543817,0.83473815,0.120452833,1.70246465,0.142338133,0.281257017,0.158433317,0.172627,0.1950507,0.066377562,0.128437283
4/3/2015 7:00,0.830371883,0.571582633,1.0708994,0.172067083,0.136682633,0.134084667,1.293286083,0.613594,0.136061498,0.082816275,0.12824475
4/3/2015 8:00,1.169651917,1.205208,0.616626233,0.323269433,0.7565944,0.206829333,0.2984085,0.73915815,0.250211767,0.070347893,0.130390133
4/3/2015 9:00,0.395314533,0.78193595,0.105752767,0.464778233,0.225134967,0.693973087,0.131513967,0.416767,0.619336333,0.068106038,0.167205583
4/3/2015 10:00,0.576040435,0.946719483,0.103846683,0.086954055,0.193215517,1.07107725,0.127184733,0.277698333,0.131333817,0.065367888,0.13118425
4/3/2015 11:00,2.5086545,0.26395205,0.104999767,0.688630633,1.281149417,0.159416938,0.387926467,0.126615467,0.156205233,0.346102698,0.132433328
4/3/2015 12:00,1.384212867,0.251879383,1.574319225,1.24584655,0.637463217,0.263463,0.1320052,0.499287533,0.295388783,0.0849567,0.3223764
4/3/2015 13:00,0.18064744,0.367748567,0.238884087,0.093589208,0.1297556,0.2816265,1.035861688,0.127270317,0.283666533,0.068158038,0.1452516
4/3/2015 14:00,0.17269535,0.423990183,0.144546177,0.2120277,0.330973833,2.201990108,0.279641667,0.125609533,0.1291415,0.069197263,0.14512355
4/3/2015 15:00,2.058604133,0.387398683,0.1547375,0.343469767,0.848513083,0.364182252,0.132339683,0.2766212,0.131216617,0.084103015,0.125824933
4/3/2015 16:00,1.751800233,0.358759817,0.117756867,0.491481733,0.677231767,0.252413067,0.537722383,0.262161133,0.288418417,0.068856855,0.204662217
4/3/2015 17:00,0.21338055,0.384361733,1.09717665,0.1618939,0.1342034,0.202167442,0.7068733,0.619976267,0.136188633,0.068191718,0.836509027
4/3/2015 18:00,0.414241333,0.59660575,2.548737617,0.458247683,0.296640933,0.318011407,0.9779094,0.561825783,0.363192922,0.110822793,0.204314717
4/3/2015 19:00,0.60881505,0.993376183,0.662251367,0.626971667,0.649291233,0.3262085,1.640804,0.346981517,0.32321375,0.2268515,0.265840083
4/3/2015 20:00,0.857820317,1.1807259,0.659943,0.6236475,0.479010333,0.449179833,0.746732783,0.3769351,0.38731365,0.20835055,0.32508735
4/3/2015 21:00,2.867138633,1.2097275,0.697392283,0.580223667,0.411885333,0.576719833,0.480553117,0.389830117,0.4123108,0.212188583,0.32098445
4/3/2015 22:00,1.876885067,0.71502995,0.441936433,0.364703,0.255683067,0.199080467,0.168647667,0.36242865,0.914461567,0.178176833,0.235487783
4/3/2015 23:00,0.9523232,0.395821717,0.290858033,0.281362983,0.119516467,0.114106583,0.133973967,0.307506083,0.2348506,0.087077302,0.205249333
4/4/2015 0:00,0.460548717,0.419906527,0.280385233,0.268111017,0.11962075,0.1245349,0.121603383,0.151674617,0.231393883,0.062627915,0.156591167
4/4/2015 1:00,0.404327183,1.165522772,0.101624817,0.090765833,0.1351205,0.121578817,0.12138615,0.120216667,0.236942883,0.062676407,0.1251077
4/4/2015 2:00,3.351501533,0.92238955,0.103031133,0.076898317,0.119578467,0.113675367,0.123433732,0.119801867,0.317678167,0.065042102,0.123427033
4/4/2015 3:00,0.280630967,0.186956417,0.1021156,0.077500168,0.12056785,0.114825533,0.124467567,0.119840283,0.243494533,0.099748048,0.124259067
4/4/2015 4:00,0.162905133,0.173912293,0.10177315,0.083160333,0.121185633,0.176501383,0.12356525,0.11941325,0.12741155,0.087762578,0.124648383
4/4/2015 5:00,0.16572535,0.202019617,0.102899133,0.08405585,0.124390783,0.305066333,0.12435435,0.202358983,0.128444917,0.094139924,0.128094067
4/4/2015 6:00,0.162844167,0.215710967,0.098860667,0.0860071,0.12983915,0.215068,0.137125967,0.169928367,0.133342667,0.169360183,0.1292655
4/4/2015 7:00,0.167763867,0.232527983,0.127366617,0.165963283,0.422659333,0.186337,0.12465635,0.136537117,0.132555982,0.175696328,0.1280282
4/4/2015 8:00,0.32608935,0.201796538,1.8487227,0.1139914,0.134973333,0.127361833,0.4462488,0.1680906,0.1329341,0.121859493,0.130747617
4/4/2015 9:00,0.546897367,0.1901903,0.51913855,0.290794167,0.125895383,0.127089,0.131003733,0.99769825,0.23951205,0.123404738,0.13404655
4/4/2015 10:00,0.194254167,0.192483983,0.87202235,0.79244805,0.1227068,0.139379183,0.130961883,0.330684217,0.148494217,0.125817998,0.132841383
4/4/2015 11:00,1.397474,1.606428217,1.9059136,0.540735233,0.30052025,0.1248331,0.127482717,0.127172383,0.135950883,0.140626848,0.133557662
4/4/2015 12:00,0.939156033,0.595036633,0.122548467,0.269910233,0.197892983,0.12537345,0.1288228,1.608171717,0.126036217,0.122456017,0.131113967
4/4/2015 13:00,0.4106675,1.911022267,0.931068283,0.936992775,0.41437545,0.126934167,0.134755972,0.60504905,0.12681135,0.121660022,0.125690017
4/4/2015 14:00,0.370333233,0.470196767,0.899724028,1.252337883,0.384698433,0.139032333,0.130672567,0.9509266,0.167188017,0.12200643,0.125964517
4/4/2015 15:00,0.509679033,0.86413115,2.662446167,3.456603083,0.27065065,0.980029067,0.130781267,0.424005817,0.13185405,0.138207065,0.12615295
4/4/2015 16:00,0.55129405,1.38282765,0.55044125,0.682548988,1.1337304,0.291964312,0.13292085,0.137531017,0.132776567,0.125471538,0.188924383
4/4/2015 17:00,0.419694883,1.2722856,0.244535983,1.007275067,0.507665917,0.264235348,0.133106367,0.1318135,0.13488695,0.124355252,0.174268593
4/4/2015 18:00,1.774683083,3.4077202,0.378317283,0.667687433,0.941327467,0.470474333,0.324307833,0.216721767,0.207185405,0.166438522,0.1969957
4/4/2015 19:00,0.657787667,1.119276833,0.274791367,0.408113833,0.701881667,0.520805333,0.528851667,0.385204767,0.23996435,0.18083345,0.239136467
4/4/2015 20:00,0.645174917,0.6293675,0.300015883,0.462309233,0.491790883,1.503046183,0.418366717,1.2253935,0.30556345,0.20506705,0.306220383
4/4/2015 21:00,0.53119415,0.809133667,0.193306083,0.463881833,0.44686205,0.499331337,0.462072283,0.346936983,0.3328671,0.207445917,0.322967933
4/4/2015 22:00,0.345657733,0.515731417,0.41923435,0.278993933,0.3904689,0.177621875,0.492408767,0.350146033,0.372002433,0.210373983,0.227415767
4/4/2015 23:00,0.281936317,0.741826833,0.42844845,0.420268667,0.225975533,0.136165513,0.121499117,0.252693783,0.242096683,0.229008817,0.4009579
4/5/2015 0:00,0.250322083,0.257538117,0.477412033,0.428512033,1.050382983,0.124873883,0.1217722,0.120096233,0.12171005,0.12176043,0.207299183
4/5/2015 1:00,0.190656433,0.181869788,0.41316725,0.340165283,1.268202067,0.121573167,0.121362083,0.120129217,0.1270823,0.062704173,0.125054133
4/5/2015 2:00,0.14968695,0.1950489,0.401797467,0.23605465,0.120577008,0.113998533,0.123739982,0.119011583,0.2078312,0.069186618,0.123319817
4/5/2015 3:00,0.202345017,0.18664235,0.39240405,0.077055052,0.120117483,0.11437435,0.1241011,0.119777633,0.146007817,0.078157448,0.1245278
4/5/2015 4:00,0.163013833,0.17414536,0.3950439,0.08299725,0.120598483,0.134775333,0.123328767,0.1198317,0.126836933,0.128038033,0.125342583
4/5/2015 5:00,0.164458083,0.202663367,0.400908267,0.0845641,0.1243296,0.119438883,0.1243608,0.20207255,0.12887765,0.143604917,0.1284054
4/5/2015 6:00,0.162278483,0.194692383,0.303492733,0.086469167,0.1293811,0.121961283,0.13710225,0.169646983,0.279533667,0.10786876,0.148447733
4/5/2015 7:00,0.1629511,0.19775462,0.095722717,0.16583275,0.131715233,0.230327317,0.328367917,0.140266317,0.252265098,0.083647775,0.175875317
4/5/2015 8:00,1.084400333,0.407666633,0.099120367,0.45362585,0.3018089,0.180178333,0.127266617,0.13007835,0.835129617,0.117561643,0.908907033
4/5/2015 9:00,1.60357785,0.194935633,0.106230533,0.200268533,0.147093283,0.163529333,0.128556733,0.744096,0.346319633,0.255420505,0.13590835
4/5/2015 10:00,1.689140783,0.198352417,0.10562245,0.161420655,0.225970917,0.284652833,0.12759545,1.215740667,0.331220167,0.068192588,0.1391647
4/5/2015 11:00,1.271511833,0.1903558,0.333035137,1.138666167,0.479582733,0.236477333,0.123433483,0.129666767,0.69870175,0.082442798,0.133657795
4/5/2015 12:00,0.197338483,0.733590433,2.743005117,0.3089622,0.410972433,0.243290167,0.65115645,0.130340333,0.784593517,0.068781733,0.130898967
4/5/2015 13:00,0.324928133,0.819334817,0.470669575,0.090935108,0.132638517,0.185331167,2.532929,0.1264426,1.1584832,0.535312605,0.125810183
4/5/2015 14:00,0.194249317,1.17679585,0.457194167,0.1065472,0.423412767,0.363311833,1.852894982,0.21669475,0.719262,0.47984093,0.126845117
4/5/2015 15:00,0.20004625,0.374037433,0.3783315,0.401750367,1.0148463,0.372898833,0.132533183,0.1359677,0.514542533,0.081160398,0.126417733
4/5/2015 16:00,0.1721628,0.363209533,1.36312815,0.090774533,0.660699583,0.130296167,0.131974317,0.13515355,0.197148917,0.067508722,0.340619617
4/5/2015 17:00,1.679639588,0.293040367,1.843133617,0.180466767,0.568377167,0.129170333,2.245800617,1.005088167,0.13555945,0.067468202,0.354943
4/5/2015 18:00,1.382086167,0.4888189,2.605662417,1.638728,0.440643817,0.284035833,0.253402683,0.988968267,0.205685422,0.112053172,0.256113033
4/5/2015 19:00,1.2534293,1.796921617,0.5396457,0.568817333,2.32783595,0.451079167,0.30175645,0.804280417,0.472939933,0.270099183,0.270881567
4/5/2015 20:00,0.715095583,1.0677139,1.1480965,0.623181,1.048938533,0.464959667,0.4677384,0.95436075,0.3700625,0.28936205,0.365359
4/5/2015 21:00,1.296741983,0.512132417,0.631552167,0.7703905,0.4638702,0.424234333,0.608816517,0.404580583,0.351826933,0.229639583,0.370263417
4/5/2015 22:00,2.831585883,0.424946833,0.309939333,0.528554833,0.391525067,0.210515317,0.4073067,0.262292017,0.133190367,0.186358633,0.392685717
4/5/2015 23:00,0.28452105,0.2989924,0.121678167,0.301949783,0.5286897,0.114163867,0.137263233,0.13286195,0.124906767,0.086030252,0.205239817
4/6/2015 0:00,0.15054025,0.2287513,0.10612725,0.221034867,2.303991867,0.124575667,0.1212991,0.119531967,0.121228367,0.062567615,0.156441283
4/6/2015 1:00,0.18004655,0.181707222,0.081655033,0.076794033,0.556775967,0.121277817,0.1214782,0.119754817,0.1271392,0.062422523,0.125082867
4/6/2015 2:00,0.149817883,0.194595383,0.1026103,0.076643467,0.16409897,0.113292717,0.123080698,0.11916245,0.2073622,0.074938522,0.12302135
4/6/2015 3:00,0.147907383,0.192271483,0.102055933,0.178755935,0.120205817,0.11392925,0.124640933,0.119228417,0.145770317,0.077838748,0.175174433
4/6/2015 4:00,0.16244785,0.283618317,0.101225133,0.083160433,0.12124455,0.1342895,0.1225935,0.120044167,0.126571183,0.064365878,0.234450883
4/6/2015 5:00,0.164301233,0.284188583,0.102405083,0.08412575,0.123490467,0.11908705,0.123724617,0.2020741,0.12872115,0.063670881,0.2372707
4/6/2015 6:00,0.170629217,0.1942666,0.098734467,0.085643333,0.2294872,0.120806883,0.136128617,0.168932483,0.13324485,0.07808272,0.23493165
4/6/2015 7:00,1.80124825,0.197378637,0.094364033,0.166468967,0.751924367,0.129374583,0.1248687,0.138267333,0.133172582,0.086338558,0.139328783
4/6/2015 8:00,0.17447445,0.199114422,0.09834975,0.258964783,0.871857383,0.121709367,0.127403167,0.675307133,0.1344145,0.391535113,0.1306283
4/6/2015 9:00,0.7957093,1.549590633,0.104937683,0.268856967,0.129877817,0.2240211,1.322539083,0.578212717,0.131866767,0.064304972,0.133478783
4/6/2015 10:00,1.062306023,1.92760455,0.377872183,0.786494038,0.650487817,0.134504283,0.425105867,0.201497367,0.128572667,0.065282655,0.1318779
4/6/2015 11:00,1.6387243,1.943548517,1.04593675,1.083753967,0.218173517,0.122802733,0.2132189,0.2240201,0.138953917,0.080183415,0.132349145
4/6/2015 12:00,1.986683607,0.394681167,0.127796983,0.093932733,0.3556417,0.13566035,0.13252955,0.25501255,0.1306439,0.068093467,0.129297033
4/6/2015 13:00,0.321930833,0.535366833,0.524559667,0.087319008,0.132303133,0.277331083,0.133111588,0.352153567,0.13235755,0.068565938,0.240252233
4/6/2015 14:00,4.488721383,1.799616967,0.394917833,0.084620167,0.130443633,0.13465015,0.126121367,0.520979833,0.131544517,0.069028263,0.870768433
4/6/2015 15:00,3.641693733,0.461623817,0.290061233,0.092159717,0.170865633,0.3347263,0.1288193,0.134460167,0.131559267,0.085144448,0.126541317
4/6/2015 16:00,1.067798033,0.19937455,0.111077417,0.297443017,0.134420567,0.304847833,0.127932733,0.134387483,0.180858283,0.068953488,0.222711033
4/6/2015 17:00,0.222632087,0.718222617,0.721758083,0.506795983,0.189115733,0.474883867,0.129166133,0.13166815,0.9237016,0.067773735,0.17406066
4/6/2015 18:00,0.375739867,0.970231783,3.261290483,1.274032933,0.395699367,0.5017454,0.125928367,0.252283633,0.376278333,0.101855495,0.193047533
4/6/2015 19:00,0.7915743,0.778895733,0.526685983,1.157881083,0.805522217,1.065712633,0.136868667,0.384613567,0.333267417,0.3502017,0.238872267
4/6/2015 20:00,0.85514865,0.590833167,0.56924395,0.593948833,0.531323267,0.344456193,0.3497535,0.3872727,0.34942165,0.20567025,0.282144133
4/6/2015 21:00,0.757471517,0.521769167,0.6891373,0.719327,0.51874585,0.466743667,0.4094106,0.372799217,0.343934267,0.21270525,0.368000833
4/6/2015 22:00,0.5250845,0.259680227,0.94296165,0.53901675,0.3093263,0.4328435,0.25663365,0.1586056,0.349563433,0.378059517,0.32408315
4/6/2015 23:00,0.448896667,0.194028767,1.3418499,0.196214983,0.119484033,1.163031458,0.41777985,0.120255583,0.177107133,0.090998832,0.266367167
4/7/2015 0:00,0.197706055,0.184638787,0.437090692,0.1906283,0.118719333,0.196102218,0.23044285,0.119055383,0.12069485,0.061829948,0.1557557
4/7/2015 1:00,0.178606362,0.181691238,0.0806811,0.18606485,0.134144417,0.15848969,0.231018383,0.11917645,0.1259665,0.06222179,0.123668317
4/7/2015 2:00,0.149173348,0.193822883,0.102827083,0.275142183,0.118868283,0.134887735,0.232481965,0.118209933,0.20643505,0.064754185,0.122623733
4/7/2015 3:00,0.147625267,0.185874783,0.101899633,0.077345485,0.1193691,0.11366279,0.133292517,0.118780583,0.144738633,0.077672998,0.123808833
4/7/2015 4:00,0.162488117,0.173759393,0.101064667,0.082964517,0.120210917,0.133971467,0.123194767,0.1194734,0.126078267,0.063981078,0.124741517
4/7/2015 5:00,0.164815567,0.250583783,0.102642967,0.084096567,0.1237866,0.128808017,0.1234206,0.202185067,0.128935417,0.063377164,0.127272933
4/7/2015 6:00,0.162662183,0.756379,0.099260667,0.086202983,0.129076883,0.123868933,0.230697133,0.1696258,0.132960967,0.066388112,0.128465567
4/7/2015 7:00,0.1636237,0.198165698,1.224495878,0.166586133,0.130556083,0.16216735,0.7450919,0.189678467,0.133419665,0.080143408,0.127513217
4/7/2015 8:00,0.3562116,0.367081567,1.705818917,0.116001117,0.131218533,0.20150695,0.1273815,0.12953475,0.13463095,0.06578996,0.271093317
4/7/2015 9:00,0.674106188,1.2013051,1.48697738,0.266935733,0.1302647,0.225076867,0.124583667,0.1281897,0.128197667,0.067105688,0.13096555
4/7/2015 10:00,1.056795683,0.519060167,0.104404617,0.158834017,0.126112617,0.132895217,0.123446217,0.126915817,0.126667,0.069078515,0.129954317
4/7/2015 11:00,1.64529635,0.186756883,0.1051321,0.095113433,1.421898133,0.118317917,0.1243691,1.36093215,0.13456195,0.084996215,0.130346195
4/7/2015 12:00,0.189932883,0.206193217,0.10384115,0.08731255,0.450413167,0.116782867,0.12728225,0.942895417,0.12480985,0.067997183,0.128098767
4/7/2015 13:00,1.353246833,0.190273033,0.15541551,0.082927142,0.403396567,0.11686655,0.259968855,0.3314347,0.125501533,0.063630387,0.12420775
4/7/2015 14:00,3.196725467,3.1464075,0.561072871,0.0811765,0.137547417,0.1280977,0.130741933,0.200068775,0.128678917,0.065138313,0.125026617
4/7/2015 15:00,2.9687828,0.528868017,0.349610145,0.0918595,0.139177583,0.228392633,0.13058345,0.134743717,0.12671405,0.083015765,0.125445883
4/7/2015 16:00,0.167318783,0.579639317,0.107504617,0.399671067,0.13837685,0.316148333,0.130830383,0.132221583,0.1277236,0.068402788,0.186808333
4/7/2015 17:00,1.569910102,0.191253267,0.101541933,0.422070817,0.3108647,0.207214483,0.129723667,0.1298442,0.130984817,0.069120802,0.171825843
4/7/2015 18:00,1.25509305,0.687136788,0.661658983,0.31653475,0.689747967,0.339271733,2.699472067,0.218964383,0.355634755,0.117116238,0.191491683
4/7/2015 19:00,1.893646683,1.111503983,2.2416695,0.832872483,0.38332105,1.225930567,0.485365163,0.396625917,0.425776383,0.19742105,0.238507717
4/7/2015 20:00,0.695325583,1.022416467,0.589150233,0.870523733,0.522044567,0.587461327,1.288277,0.386893617,0.691645617,0.237560383,0.23590305
4/7/2015 21:00,0.746271433,0.615671967,0.6795371,0.564282,0.46334725,0.343878333,1.314103667,0.389323183,0.340158933,0.22999675,0.300655717
4/7/2015 22:00,0.42866865,0.6094705,0.318911333,0.640192333,0.508624133,0.374081333,0.1583725,0.325304733,0.3241551,0.21057965,0.3216212
4/7/2015 23:00,0.180982833,2.138731983,0.397168883,0.101686233,0.193825533,0.333746,0.120833817,0.210251317,0.172827517,0.162103868,0.377740083
4/8/2015 0:00,0.14878805,2.21786005,0.320495183,0.077833633,0.118933983,1.195825083,0.1202272,0.118774833,0.120243683,0.061663032,0.155515367
4/8/2015 1:00,0.179078558,0.287497172,0.081033867,0.075615317,0.133131417,0.19745611,0.127958067,0.118383717,0.125888833,0.06241439,0.123171983
4/8/2015 2:00,0.148151687,0.193846983,0.102324833,0.0760329,0.118346083,0.116320108,0.121528915,0.117892783,0.205997017,0.064475852,0.121795817
4/8/2015 3:00,0.147008577,0.185961483,0.10159445,0.077270568,0.1189387,0.132031623,0.12358185,0.11866015,0.144805667,0.077177798,0.1226568
4/8/2015 4:00,0.232374117,0.173115593,0.1009356,0.102599283,0.119893133,0.13327735,0.122398433,0.1192453,0.125964717,0.063682995,0.123208333
4/8/2015 5:00,0.302986717,0.201138083,0.241172867,0.39779495,0.142586233,0.117896767,0.408181083,0.235179217,0.127573967,0.063271864,0.125903117
4/8/2015 6:00,0.2553899,0.25121345,0.098010533,0.605306928,0.243928233,0.175542883,0.242994883,0.284170867,0.142472933,0.065971795,0.275128167
4/8/2015 7:00,0.193708,0.22779055,0.1318402,1.062136967,0.6043268,0.429048883,0.174865667,0.68633245,0.174094665,0.219104025,0.435688583
4/8/2015 8:00,0.168372733,0.198229217,0.257317617,0.656810963,0.139000183,0.122855583,0.123032283,0.498372783,0.130959333,0.064862293,0.127455117
4/8/2015 9:00,0.661344467,0.320936967,0.340485617,0.08706565,0.13377675,0.123002867,0.122880433,0.664368517,0.127168283,0.063228405,0.129932883
4/8/2015 10:00,0.272090007,0.386001133,0.101736733,0.713140522,0.6001136,0.21324335,0.123492933,0.525875433,0.12556585,0.067500748,0.12906255
4/8/2015 11:00,0.15766285,0.281599667,0.102963133,0.2009055,1.102858933,0.17401155,0.119500283,0.301016217,0.133912083,0.083578982,0.130110928
4/8/2015 12:00,0.182911467,0.258705317,0.10197455,0.359731867,0.700819933,0.628145367,0.125242917,0.698047583,0.12424475,0.06786365,0.1270514
4/8/2015 13:00,0.971537983,1.03144115,0.097412267,0.974148017,0.129790317,0.124029767,0.126184938,0.12568755,0.124945833,0.065537954,0.1235183
4/8/2015 14:00,4.619545617,1.043015883,0.3547231,0.127923967,0.375516733,0.130260717,0.123710717,0.121938267,0.12512065,0.063699763,0.123749517
4/8/2015 15:00,2.786492767,0.941398217,0.967468473,0.087386183,0.419696583,0.124718767,0.12452615,0.133311067,0.125841983,0.082728565,0.123377033
4/8/2015 16:00,1.4866856,0.61342855,0.951586883,0.0851558,1.2016175,0.118286333,0.124923633,0.133142917,0.12733885,0.066822638,0.185519483
4/8/2015 17:00,0.409857465,0.393404183,0.858187967,0.08419625,0.700534192,0.119455933,0.12532145,0.130899883,0.1293807,0.075924785,0.170702077
4/8/2015 18:00,1.175388183,0.36169155,0.37970895,0.437486333,0.2810091,0.513554883,0.281680367,1.228317233,0.131305355,0.15633159,0.126900317
4/8/2015 19:00,0.607000767,1.235155917,0.5528172,0.644094683,0.811565317,0.250134167,0.660468167,0.301924467,0.28952325,0.197552467,0.127239733
4/8/2015 20:00,1.8896318,2.8105795,0.468939883,0.599939667,0.4658604,0.406655833,0.792862883,0.3430476,0.5053605,0.144071317,0.1244458
4/8/2015 21:00,0.874491483,0.80645335,0.6461848,0.661569,0.444541233,0.443399333,0.6012438,0.348443267,0.35234765,0.163750117,0.124231183
4/8/2015 22:00,0.9367339,0.526514617,0.7240515,0.410050583,0.1645647,0.277522833,0.145256467,0.374047217,0.226012833,0.237357983,0.183730667
4/8/2015 23:00,0.26247631,0.346990483,0.345437883,0.270832817,0.11858035,0.2101565,0.12113125,0.54755325,0.1762877,0.095177682,0.20385525
4/9/2015 0:00,0.148446258,0.183388387,0.105313433,0.436764167,0.118418333,0.20386,0.119515883,0.11831125,0.120235717,0.061879382,0.154582417
4/9/2015 1:00,0.178008715,0.180539488,0.080671767,0.414078867,0.1329564,0.1192061,0.119554417,0.1178634,0.125469517,0.061696457,0.122937167
4/9/2015 2:00,0.147530312,0.1930143,0.101719383,0.0761072,0.11783855,0.111161183,0.121493165,0.117026567,0.205776133,0.064166652,0.120468033
4/9/2015 3:00,0.15810559,0.184326333,0.101168417,0.076572902,0.118239667,0.1119007,0.122705733,0.118111467,0.143819967,0.077136565,0.1217074
4/9/2015 4:00,0.161166717,0.17185996,0.10134955,0.08209065,0.11929125,0.131959333,0.121339183,0.117718617,0.123941683,0.063338261,0.122290333
4/9/2015 5:00,0.179437133,0.3517932,0.289100767,0.195973917,0.228320183,0.287024133,0.177244183,0.199947417,0.12579245,0.062805981,0.140572083
4/9/2015 6:00,0.853735533,0.754368283,0.648209817,0.5340124,0.529572133,0.13446715,1.353715583,0.3702387,1.056867517,0.065327328,0.13147675
